"","timestamp","AvgPrc","Day","index","Pred","CI_Up","CI_Low","CI_UpT"
"1235",2020-11-25 06:30:00,NA,"Wednesday",176.428571428571,157.292901089224,162.558267115464,152.027535062985,163.853442094538
"1236",2020-11-25 07:30:00,NA,"Wednesday",176.571428571429,157.418108833828,162.683474860067,152.152742807588,163.978702255219
"1237",2020-11-25 08:30:00,NA,"Wednesday",176.714285714286,157.543319794687,162.808685820927,152.277953768448,164.103965591883
"1238",2020-11-25 09:30:00,NA,"Wednesday",176.857142857143,157.668533967983,162.933899994223,152.403167941744,164.229232100775
"1239",2020-11-25 10:30:00,NA,"Wednesday",177,157.793751349904,163.059117376143,152.528385323664,164.354501778147
"1240",2020-11-27 04:30:00,NA,"Friday",177.142857142857,157.918971936645,163.184337962884,152.653605910405,164.479774620257
"1241",2020-11-27 05:30:00,NA,"Friday",177.285714285714,158.044195724411,163.309561750651,152.778829698172,164.605050623374
"1242",2020-11-27 06:30:00,NA,"Friday",177.428571428571,158.169422709416,163.434788735655,152.904056683176,164.730329783772
"1243",2020-11-27 07:30:00,NA,"Friday",177.571428571429,158.294652887878,163.560018914118,153.029286861639,164.855612097735
"1244",2020-11-27 08:30:00,NA,"Friday",177.714285714286,158.419886256028,163.685252282268,153.154520229789,164.980897561554
"1245",2020-11-27 09:30:00,NA,"Friday",177.857142857143,158.545122810102,163.810488836341,153.279756783862,165.106186171529
"1246",2020-11-27 10:30:00,NA,"Friday",178,158.670362546344,163.935728572583,153.404996520104,165.231477923966
"1247",2020-11-30 04:30:00,NA,"Monday",178.142857142857,158.795605461007,164.060971487246,153.530239434767,165.356772815179
"1248",2020-11-30 05:30:00,NA,"Monday",178.285714285714,158.920851550351,164.18621757659,153.655485524112,165.482070841492
"1249",2020-11-30 06:30:00,NA,"Monday",178.428571428571,159.046100810646,164.311466836885,153.780734784406,165.607371999235
"1250",2020-11-30 07:30:00,NA,"Monday",178.571428571429,159.171353238166,164.436719264406,153.905987211927,165.732676284745
"1251",2020-11-30 08:30:00,NA,"Monday",178.714285714286,159.296608829198,164.561974855437,154.031242802958,165.857983694369
"1252",2020-11-30 09:30:00,NA,"Monday",178.857142857143,159.421867580031,164.687233606271,154.156501553792,165.98329422446
